Año,CodEstablecimiento,Departamento,Depto_mupio,Sector,Area,Sexo,Grado,Nivel,Pueblo,Plan_estudios,Jornada,Resultado,Repitente,Graduando,municipio_codigo,Sector_codigo,Área_codigo,Sexo_codigo,Nivel_codigo,Pueblo_Per_codigo,Plan_Est_codigo,Jornada_Est_codigo,Resultado_F_codigo,Repitente_codigo,Graduando_codigo,Departamento_F_codigo
2024,15-04-0071-43,Baja Verapaz,1501,Público,Rural,Mujer,5,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-04,1,2,2,2,1,1,1,1,2,2,15
2024,15-03-0068-45,Baja Verapaz,1501,Público,Rural,Mujer,1,Básico,Maya,Diario,Matutina,Promovido,No,No,15-03,1,2,2,3,1,1,1,1,2,2,15
2024,02-07-0198-45,El Progreso,201,Público,Urbana,Hombre,2,Básico,Ladino/Mestizo,Diario,Matutina,Retirado,No,No,02-07,1,1,1,3,5,1,1,3,2,2,2
2024,19-11-0025-43,Zacapa,1901,Privado,Urbana,Mujer,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-11,2,1,2,2,5,1,1,1,2,2,19
2024,19-01-0012-43,Zacapa,1901,Público,Urbana,Mujer,1,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,1,1,2,2,5,1,1,1,2,2,19
2024,19-10-0300-43,Zacapa,1901,Público,Rural,Mujer,1,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-10,1,2,2,2,5,1,1,1,2,2,19
2024,02-07-0197-43,El Progreso,201,Privado,Rural,Hombre,2,Primaria,Ladino/Mestizo,Diario,Doble,Promovido,No,No,02-07,2,2,1,2,5,1,4,1,2,2,2
2024,15-07-0238-43,Baja Verapaz,1501,Público,Rural,Mujer,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-07,1,2,2,2,5,1,1,1,2,2,15
2024,15-01-0050-45,Baja Verapaz,1501,Público,Urbana,Hombre,2,Básico,Ladino/Mestizo,Diario,Matutina,Retirado,No,No,15-01,1,1,1,3,5,1,1,3,2,2,15
2024,15-04-0162-43,Baja Verapaz,1501,Público,Rural,Hombre,1,Primaria,Maya,Diario,Matutina,No promovido,Sí,No,15-04,1,2,1,2,1,1,1,5,1,2,15
2024,19-05-0810-45,Zacapa,1901,Privado,Urbana,Hombre,3,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,19-05,2,1,1,3,5,1,2,1,2,2,19
2024,19-04-0062-43,Zacapa,1901,Privado,Urbana,Hombre,1,Primaria,Ladino/Mestizo,Diario,Vespertina,Retirado,No,No,19-04,2,1,1,2,5,1,2,3,2,2,19
2024,19-09-0276-43,Zacapa,1901,Público,Rural,Mujer,4,Primaria,Ladino/Mestizo,Diario,Matutina,Retirado,No,No,19-09,1,2,2,2,5,1,1,3,2,2,19
2024,19-01-0921-42,Zacapa,1901,Público,Rural,Hombre,4,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,1,2,1,1,5,1,1,1,2,2,19
2024,19-02-0088-43,Zacapa,1901,Público,Urbana,Mujer,1,Primaria,Ladino/Mestizo,Diario,Matutina,Retirado,No,No,19-02,1,1,2,2,5,1,1,3,2,2,19
2024,15-01-1950-43,Baja Verapaz,1501,Público,Urbana,Hombre,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-01,1,1,1,2,5,1,1,1,2,2,15
2024,02-03-0083-43,El Progreso,201,Público,Rural,Mujer,1,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-03,1,2,2,2,5,1,1,1,2,2,2
2024,19-10-0295-43,Zacapa,1901,Público,Rural,Hombre,6,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-10,1,2,1,2,5,1,1,1,2,2,19
2024,19-03-0116-43,Zacapa,1901,Público,Rural,Hombre,2,Primaria,Ladino/Mestizo,Diario,Matutina,No promovido,Sí,No,19-03,1,2,1,2,5,1,1,5,1,2,19
2024,19-01-0015-43,Zacapa,1901,Privado,Urbana,Mujer,6,Primaria,Ladino/Mestizo,Diario,Matutina,Retirado,No,No,19-01,2,1,2,2,5,1,1,3,2,2,19
2024,19-01-0734-42,Zacapa,1901,Público,Rural,Hombre,5,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,1,2,1,1,5,1,1,1,2,2,19
2024,19-01-0116-46,Zacapa,1901,Público,Urbana,Mujer,4,Diversificado,Ladino/Mestizo,Diario,Vespertina,Promovido,Sí,No,19-01,1,1,2,4,5,1,2,1,1,2,19
2024,19-04-0132-43,Zacapa,1901,Público,Urbana,Hombre,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-04,1,1,1,2,5,1,1,1,2,2,19
2024,02-07-0400-42,El Progreso,201,Público,Rural,Hombre,5,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-07,1,2,1,1,5,1,1,1,2,2,2
2024,02-05-0005-43,El Progreso,201,Público,Rural,Hombre,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-05,1,2,1,2,5,1,1,1,2,2,2
2024,19-01-0042-43,Zacapa,1901,Público,Rural,Hombre,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,1,2,1,2,5,1,1,1,2,2,19
2024,19-06-0994-42,Zacapa,1901,Público,Rural,Hombre,5,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-06,1,2,1,1,5,1,1,1,2,2,19
2024,19-01-0117-45,Zacapa,1901,Público,Urbana,Hombre,2,Básico,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,1,1,1,3,5,1,1,1,2,2,19
2024,15-03-0119-43,Baja Verapaz,1501,Público,Rural,Hombre,6,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-03,1,2,1,2,1,1,1,1,2,2,15
2024,19-09-0026-43,Zacapa,1901,Público,Rural,Hombre,3,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-09,1,2,1,2,5,1,1,1,2,2,19
2024,15-01-1849-45,Baja Verapaz,1501,Privado,Urbana,Mujer,1,Básico,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-01,2,1,2,3,5,1,1,1,2,2,15
2024,19-04-0052-46,Zacapa,1901,Privado,Urbana,Mujer,6,Diversificado,Ladino/Mestizo,Diario,Matutina,Promovido,No,Sí,19-04,2,1,2,4,5,1,1,1,2,1,19
2024,19-08-0617-42,Zacapa,1901,Público,Rural,Hombre,0,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-08,1,2,1,1,5,1,1,1,2,2,19
2024,19-09-0261-42,Zacapa,1901,Público,Urbana,Mujer,6,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-09,1,1,2,1,5,1,1,1,2,2,19
2024,15-08-0157-43,Baja Verapaz,1501,Público,Rural,Mujer,5,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-08,1,2,2,2,1,1,1,1,2,2,15
2024,02-04-0018-45,El Progreso,201,Público,Rural,Mujer,2,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,02-04,1,2,2,3,5,1,2,1,2,2,2
2024,02-01-0562-46,El Progreso,201,Privado,Urbana,Mujer,5,Diversificado,Ladino/Mestizo,Diario,Matutina,Promovido,No,Sí,02-01,2,1,2,4,5,1,1,1,2,1,2
2024,15-02-0003-42,Baja Verapaz,1501,Público,Rural,Mujer,5,Preprimaria,Maya,Diario,Matutina,Promovido,No,No,15-02,1,2,2,1,1,1,1,1,2,2,15
2024,15-01-0319-43,Baja Verapaz,1501,Público,Rural,Mujer,3,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-01,1,2,2,2,1,1,1,1,2,2,15
2024,15-07-0676-43,Baja Verapaz,1501,Público,Rural,Hombre,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-07,1,2,1,2,5,1,1,1,2,2,15
2024,15-03-0046-46,Baja Verapaz,1501,Público,Urbana,Mujer,4,Diversificado,Maya,Diario,Vespertina,Promovido,No,No,15-03,1,1,2,4,1,1,2,1,2,2,15
2024,19-01-0084-45,Zacapa,1901,Público,Urbana,Mujer,1,Básico,Ladino/Mestizo,Diario,Doble,Promovido,No,No,19-01,1,1,2,3,5,1,4,1,2,2,19
2024,15-08-2185-43,Baja Verapaz,1501,Privado,Rural,Hombre,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-08,2,2,1,2,5,1,1,1,2,2,15
2024,15-08-0169-43,Baja Verapaz,1501,Público,Rural,Hombre,5,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-08,1,2,1,2,1,1,1,1,2,2,15
2024,15-01-0082-43,Baja Verapaz,1501,Privado,Urbana,Hombre,5,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,Sí,No,15-01,2,1,1,2,5,1,1,1,1,2,15
2024,15-01-1341-42,Baja Verapaz,1501,Público,Rural,Hombre,5,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-01,1,2,1,1,5,1,1,1,2,2,15
2024,19-01-0665-43,Zacapa,1901,Público,Urbana,Hombre,6,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,Sí,No,19-01,1,1,1,2,5,1,1,1,1,2,19
2024,19-09-0283-43,Zacapa,1901,Público,Rural,Mujer,2,Primaria,Ladino/Mestizo,Diario,Matutina,No promovido,Sí,No,19-09,1,2,2,2,5,1,1,5,1,2,19
2024,19-01-0047-43,Zacapa,1901,Público,Rural,Hombre,3,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,1,2,1,2,5,1,1,1,2,2,19
2024,15-04-1793-43,Baja Verapaz,1501,Privado,Urbana,Hombre,5,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-04,2,1,1,2,5,1,1,1,2,2,15
2024,02-03-0101-45,El Progreso,201,Cooperativa,Rural,Hombre,2,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,Sí,No,02-03,4,2,1,3,5,1,2,1,1,2,2
2024,19-02-0013-43,Zacapa,1901,Público,Urbana,Hombre,3,Primaria,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,19-02,1,1,1,2,5,1,2,1,2,2,19
2024,19-05-0200-42,Zacapa,1901,Privado,Urbana,Hombre,5,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-05,2,1,1,1,5,1,1,1,2,2,19
2024,19-03-0106-43,Zacapa,1901,Público,Rural,Hombre,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-03,1,2,1,2,5,1,1,1,2,2,19
2024,02-06-0148-43,El Progreso,201,Público,Rural,Hombre,1,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,Sí,No,02-06,1,2,1,2,5,1,1,1,1,2,2
2024,19-07-0244-45,Zacapa,1901,Público,Urbana,Mujer,2,Básico,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-07,1,1,2,3,5,1,1,1,2,2,19
2024,02-06-0015-45,El Progreso,201,Privado,Urbana,Hombre,3,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,02-06,2,1,1,3,5,1,2,1,2,2,2
2024,19-03-0598-42,Zacapa,1901,Público,Rural,Mujer,5,Preprimaria,Ladino/Mestizo,Diario,Matutina,Retirado,No,No,19-03,1,2,2,1,5,1,1,3,2,2,19
2024,19-04-0044-45,Zacapa,1901,Público,Rural,Mujer,1,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,19-04,1,2,2,3,5,1,2,1,2,2,19
2024,15-04-0091-45,Baja Verapaz,1501,Público,Rural,Hombre,1,Básico,Maya,Diario,Vespertina,Promovido,No,No,15-04,1,2,1,3,1,1,2,1,2,2,15
2024,02-01-0704-46,El Progreso,201,Público,Urbana,Mujer,5,Diversificado,Ladino/Mestizo,Diario,Doble,Promovido,No,No,02-01,1,1,2,4,5,1,4,1,2,2,2
2024,19-09-0292-45,Zacapa,1901,Público,Urbana,Mujer,2,Básico,Ladino/Mestizo,Diario,Matutina,Promovido,Sí,No,19-09,1,1,2,3,5,1,1,1,1,2,19
2024,15-04-0201-45,Baja Verapaz,1501,Público,Rural,Hombre,2,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,15-04,1,2,1,3,5,1,2,1,2,2,15
2024,02-08-0209-43,El Progreso,201,Público,Rural,Hombre,3,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,Sí,No,02-08,1,2,1,2,5,1,1,1,1,2,2
2024,15-02-0342-43,Baja Verapaz,1501,Público,Rural,Mujer,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-02,1,2,2,2,5,1,1,1,2,2,15
2024,02-07-0633-42,El Progreso,201,Público,Urbana,Hombre,4,Preprimaria,Ladino/Mestizo,Diario,Vespertina,Retirado,No,No,02-07,1,1,1,1,5,1,2,3,2,2,2
2024,15-01-0037-43,Baja Verapaz,1501,Público,Rural,Mujer,2,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-01,1,2,2,2,1,1,1,1,2,2,15
2024,15-07-1702-42,Baja Verapaz,1501,Público,Rural,Hombre,5,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-07,1,2,1,1,5,1,1,1,2,2,15
2024,15-04-0136-43,Baja Verapaz,1501,Público,Urbana,Hombre,3,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-04,1,1,1,2,5,1,1,1,2,2,15
2024,19-05-0213-45,Zacapa,1901,Público,Urbana,Hombre,1,Básico,Ladino/Mestizo,Diario,Matutina,Retirado,No,No,19-05,1,1,1,3,5,1,1,3,2,2,19
2024,15-08-0237-42,Baja Verapaz,1501,Público,Rural,Hombre,5,Preprimaria,Maya,Diario,Matutina,Promovido,No,No,15-08,1,2,1,1,1,1,1,1,2,2,15
2024,02-08-0801-42,El Progreso,201,Público,Rural,Mujer,5,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-08,1,2,2,1,5,1,1,1,2,2,2
2024,02-05-0114-43,El Progreso,201,Público,Urbana,Mujer,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-05,1,1,2,2,5,1,1,1,2,2,2
2024,02-07-0161-43,El Progreso,201,Público,Urbana,Mujer,1,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-07,1,1,2,2,5,1,1,1,2,2,2
2024,02-05-0114-43,El Progreso,201,Público,Urbana,Mujer,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-05,1,1,2,2,5,1,1,1,2,2,2
2024,15-04-0146-43,Baja Verapaz,1501,Público,Rural,Mujer,6,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-04,1,2,2,2,1,1,1,1,2,2,15
2024,15-01-0050-46,Baja Verapaz,1501,Público,Urbana,Mujer,5,Diversificado,Ladino/Mestizo,Diario,Matutina,Promovido,No,Sí,15-01,1,1,2,4,5,1,1,1,2,1,15
2024,15-01-0339-43,Baja Verapaz,1501,Público,Rural,Hombre,3,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-01,1,2,1,2,5,1,1,1,2,2,15
2024,02-01-0798-45,El Progreso,201,Privado,Urbana,Mujer,1,Básico,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-01,2,1,2,3,5,1,1,1,2,2,2
2024,19-07-0234-43,Zacapa,1901,Público,Rural,Hombre,1,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,Sí,No,19-07,1,2,1,2,5,1,1,1,1,2,19
2024,15-02-0069-42,Baja Verapaz,1501,Público,Rural,Hombre,4,Preprimaria,Maya,Diario,Matutina,Promovido,No,No,15-02,1,2,1,1,1,1,1,1,2,2,15
2024,15-01-0111-46,Baja Verapaz,1501,Privado,Urbana,Hombre,5,Diversificado,Ladino/Mestizo,Diario,Doble,Promovido,Sí,Ignorado,15-01,2,1,1,4,5,1,4,1,1,9,15
2024,15-04-0148-43,Baja Verapaz,1501,Público,Rural,Mujer,4,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-04,1,2,2,2,1,1,1,1,2,2,15
2024,15-03-2151-43,Baja Verapaz,1501,Público,Rural,Mujer,6,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-03,1,2,2,2,1,1,1,1,2,2,15
2024,15-01-0112-46,Baja Verapaz,1501,Privado,Urbana,Hombre,4,Diversificado,Ladino/Mestizo,Diario,Matutina,Promovido,Sí,No,15-01,2,1,1,4,5,1,1,1,1,2,15
2024,19-10-0602-42,Zacapa,1901,Público,Rural,Hombre,6,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-10,1,2,1,1,5,1,1,1,2,2,19
2024,15-03-0122-43,Baja Verapaz,1501,Público,Rural,Mujer,1,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-03,1,2,2,2,1,1,1,1,2,2,15
2024,02-03-0060-43,El Progreso,201,Público,Urbana,Mujer,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-03,1,1,2,2,5,1,1,1,2,2,2
2024,19-02-0912-43,Zacapa,1901,Público,Urbana,Mujer,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-02,1,1,2,2,5,1,1,1,2,2,19
2024,15-01-0064-43,Baja Verapaz,1501,Público,Rural,Hombre,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-01,1,2,1,2,5,1,1,1,2,2,15
2024,15-01-0009-43,Baja Verapaz,1501,Privado,Urbana,Hombre,6,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-01,2,1,1,2,5,1,1,1,2,2,15
2024,02-02-0259-43,El Progreso,201,Público,Rural,Hombre,1,Primaria,Ladino/Mestizo,Diario,Matutina,No promovido,Sí,No,02-02,1,2,1,2,5,1,1,5,1,2,2
2024,02-07-0513-43,El Progreso,201,Público,Rural,Hombre,3,Primaria,Ladino/Mestizo,Diario,Vespertina,Retirado,No,No,02-07,1,2,1,2,5,1,2,3,2,2,2
2024,15-01-1950-43,Baja Verapaz,1501,Público,Urbana,Hombre,3,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-01,1,1,1,2,5,1,1,1,2,2,15
2024,02-01-0702-43,El Progreso,201,Público,Rural,Mujer,6,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-01,1,2,2,2,5,1,1,1,2,2,2
2024,19-01-0029-45,Zacapa,1901,Público,Rural,Mujer,2,Básico,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,1,2,2,3,5,1,1,1,2,2,19
2024,19-05-0206-43,Zacapa,1901,Público,Rural,Mujer,1,Primaria,Ladino/Mestizo,Diario,Matutina,No promovido,No,No,19-05,1,2,2,2,5,1,1,5,2,2,19
2024,15-01-1848-43,Baja Verapaz,1501,Privado,Urbana,Mujer,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-01,2,1,2,2,5,1,1,1,2,2,15
2024,15-01-0123-45,Baja Verapaz,1501,Público,Rural,Hombre,2,Básico,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-01,1,2,1,3,5,1,1,1,2,2,15
2024,19-05-0892-42,Zacapa,1901,Público,Rural,Mujer,6,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-05,1,2,2,1,5,1,1,1,2,2,19
2024,19-04-0146-43,Zacapa,1901,Público,Rural,Mujer,4,Primaria,Ladino/Mestizo,Diario,Matutina,Retirado,No,No,19-04,1,2,2,2,5,1,1,3,2,2,19
2024,02-08-0209-43,El Progreso,201,Público,Rural,Mujer,5,Primaria,Ladino/Mestizo,Diario,Matutina,No promovido,No,No,02-08,1,2,2,2,5,1,1,5,2,2,2
2024,19-01-0001-42,Zacapa,1901,Público,Urbana,Hombre,6,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,1,1,1,1,5,1,1,1,2,2,19
2024,15-01-0112-46,Baja Verapaz,1501,Privado,Urbana,Mujer,4,Diversificado,Maya,Diario,Matutina,Promovido,No,No,15-01,2,1,2,4,1,1,1,1,2,2,15
2024,02-07-0163-43,El Progreso,201,Público,Rural,Hombre,5,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-07,1,2,1,2,5,1,1,1,2,2,2
2024,19-01-0734-42,Zacapa,1901,Público,Rural,Hombre,1,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,1,2,1,1,5,1,1,1,2,2,19
2024,19-04-0035-42,Zacapa,1901,Público,Rural,Mujer,6,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-04,1,2,2,1,5,1,1,1,2,2,19
2024,02-07-0509-43,El Progreso,201,Público,Urbana,Hombre,1,Primaria,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,02-07,1,1,1,2,5,1,2,1,2,2,2
2024,02-08-0636-45,El Progreso,201,Cooperativa,Rural,Hombre,2,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,02-08,4,2,1,3,5,1,2,1,2,2,2
2024,02-07-0201-45,El Progreso,201,Cooperativa,Rural,Hombre,2,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,02-07,4,2,1,3,5,1,2,1,2,2,2
2024,15-04-0184-43,Baja Verapaz,1501,Público,Rural,Hombre,1,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-04,1,2,1,2,1,1,1,1,2,2,15
2024,15-04-0169-43,Baja Verapaz,1501,Público,Rural,Mujer,1,Primaria,Maya,Diario,Matutina,Promovido,Sí,No,15-04,1,2,2,2,1,1,1,1,1,2,15
2024,19-04-0061-42,Zacapa,1901,Privado,Urbana,Hombre,5,Preprimaria,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,19-04,2,1,1,1,5,1,2,1,2,2,19
2024,19-10-0301-43,Zacapa,1901,Público,Rural,Hombre,6,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-10,1,2,1,2,5,1,1,1,2,2,19
2024,19-01-0191-45,Zacapa,1901,Privado,Urbana,Hombre,3,Básico,Ladino/Mestizo,Fin de semana,Doble,Promovido,Sí,No,19-01,2,1,1,3,5,2,4,1,1,2,19
2024,15-03-0100-43,Baja Verapaz,1501,Público,Urbana,Hombre,1,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-03,1,1,1,2,1,1,1,1,2,2,15
2024,15-02-0042-41,Baja Verapaz,1501,Público,Rural,Mujer,4,Preprimaria,Maya,Diario,Matutina,Promovido,No,No,15-02,1,2,2,1,1,1,1,1,2,2,15
2024,15-04-0327-43,Baja Verapaz,1501,Público,Rural,Mujer,1,Primaria,Maya,Diario,Matutina,Promovido,Sí,No,15-04,1,2,2,2,1,1,1,1,1,2,15
2024,02-06-0549-45,El Progreso,201,Público,Rural,Hombre,2,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,02-06,1,2,1,3,5,1,2,1,2,2,2
2024,02-08-0601-45,El Progreso,201,Público,Rural,Mujer,3,Básico,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-08,1,2,2,3,5,1,1,1,2,2,2
2024,19-05-0207-43,Zacapa,1901,Público,Rural,Hombre,6,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-05,1,2,1,2,5,1,1,1,2,2,19
2024,15-08-0065-43,Baja Verapaz,1501,Público,Rural,Mujer,4,Primaria,Maya,Diario,Matutina,No promovido,Sí,No,15-08,1,2,2,2,1,1,1,5,1,2,15
2024,19-11-0005-42,Zacapa,1901,Público,Rural,Hombre,2,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-11,1,2,1,1,5,1,1,1,2,2,19
2024,19-10-0294-43,Zacapa,1901,Público,Urbana,Mujer,6,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-10,1,1,2,2,5,1,1,1,2,2,19
2024,15-08-0051-43,Baja Verapaz,1501,Público,Rural,Mujer,1,Primaria,Maya,Diario,Matutina,No promovido,No,No,15-08,1,2,2,2,1,1,1,5,2,2,15
2024,15-01-0051-46,Baja Verapaz,1501,Privado,Urbana,Mujer,5,Diversificado,Ladino/Mestizo,Diario,Vespertina,Promovido,No,Sí,15-01,2,1,2,4,5,1,2,1,2,1,15
2024,15-01-0048-45,Baja Verapaz,1501,Público,Urbana,Mujer,1,Básico,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-01,1,1,2,3,5,1,1,1,2,2,15
2024,19-01-1017-42,Zacapa,1901,Público,Urbana,Mujer,2,Preprimaria,Ladino/Mestizo,Diario,Doble,Promovido,No,No,19-01,1,1,2,1,5,1,4,1,2,2,19
2024,19-03-1058-45,Zacapa,1901,Público,Urbana,Mujer,3,Básico,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-03,1,1,2,3,5,1,1,1,2,2,19
2024,19-04-0044-45,Zacapa,1901,Público,Rural,Hombre,2,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,19-04,1,2,1,3,5,1,2,1,2,2,19
2024,02-08-0205-43,El Progreso,201,Público,Urbana,Hombre,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-08,1,1,1,2,5,1,1,1,2,2,2
2024,15-01-0330-41,Baja Verapaz,1501,Público,Rural,Mujer,5,Preprimaria,Maya,Diario,Matutina,Promovido,No,No,15-01,1,2,2,1,1,1,1,1,2,2,15
2024,19-05-0213-45,Zacapa,1901,Público,Urbana,Hombre,1,Básico,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-05,1,1,1,3,5,1,1,1,2,2,19
2024,19-07-0234-43,Zacapa,1901,Público,Rural,Mujer,1,Primaria,Ladino/Mestizo,Diario,Matutina,No promovido,No,No,19-07,1,2,2,2,5,1,1,5,2,2,19
2024,19-01-0023-42,Zacapa,1901,Público,Rural,Mujer,6,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,1,2,2,1,5,1,1,1,2,2,19
2024,15-04-1215-43,Baja Verapaz,1501,Público,Rural,Hombre,3,Primaria,Maya,Diario,Matutina,Promovido,Sí,No,15-04,1,2,1,2,1,1,1,1,1,2,15
2024,15-02-0050-45,Baja Verapaz,1501,Público,Urbana,Hombre,3,Básico,Maya,Diario,Matutina,Promovido,No,No,15-02,1,1,1,3,1,1,1,1,2,2,15
2024,19-04-0033-42,Zacapa,1901,Público,Rural,Hombre,5,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-04,1,2,1,1,5,1,1,1,2,2,19
2024,02-08-0222-43,El Progreso,201,Público,Rural,Hombre,5,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-08,1,2,1,2,5,1,1,1,2,2,2
2024,19-04-0057-42,Zacapa,1901,Municipal,Urbana,Mujer,6,Preprimaria,Ladino/Mestizo,Diario,Doble,Retirado,No,No,19-04,3,1,2,1,5,1,4,3,2,2,19
2024,19-05-0204-43,Zacapa,1901,Público,Rural,Hombre,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-05,1,2,1,2,5,1,1,1,2,2,19
2024,02-02-0041-43,El Progreso,201,Público,Rural,Mujer,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-02,1,2,2,2,5,1,1,1,2,2,2
2024,02-03-0117-46,El Progreso,201,Privado,Urbana,Hombre,4,Diversificado,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,02-03,2,1,1,4,5,1,2,1,2,2,2
